### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_WOL_500;私が告解をしている司祭 [target_priest.GetTitledName] は、何とも魅力的な[target_priest.GetManWoman]だ！私があふれんばかりの魅力を見せつけているせいで、[target_priest.GetSubjectPronoun]は明らかに[target_priest.Religion.GetRandomGodName]のことなど忘れ、他のことを考えている！;;;;;;;;;;;;x
EVTOPTA_WOL_500;[target_priest.GetSubjectPronoun]が味わったことのない経験をさせてやろう！;;;;;;;;;;;;x
EVTOPTB_WOL_500;私は愛しい[target_priest.GetManWoman]をからかうのが大好きだ…;;;;;;;;;;;;x
EVTDESC_WOL_520;私は最近、とある秀麗な若い衛兵を誘惑して楽しんでいる。彼は私のそばを子犬のようについて回るのだ。とても大きくてたくましい子犬が…;;;;;;;;;;;;x
EVTOPTA_WOL_520;彼を従者にして恋人として引き留めておこう…;;;;;;;;;;;;x
EVTOPTB_WOL_520;彼に体を許せば、私は常にもっとも忠実な護衛役を持つことになるだろう…;;;;;;;;;;;;x
EVTOPTC_WOL_520;楽しむのもいいが、もっと高みを目指さねばならぬ。;;;;;;;;;;;;x
EVTDESC_WOL_530;かなり前から、私は一人の元気な下働きのメイドに非常に大きな関心を寄せてきた。彼女は宮廷のあらゆる少年や年配の人々のさりげない誘惑をを上手くかわしてきていたが、私が彼女を見つめている時に、はっきりと頬を赤らめているのに私は気づいている。誘惑して私の言いなりにできれば、この利口な少女はとても役に立つはずだ……;;;;;;;;;;;;x
EVTOPTA_WOL_530;彼女を貴婦人に引き上げて私の愛人にしよう…;;;;;;;;;;;;x
EVTOPTB_WOL_530;彼女を抱いて私の物にする。素晴らしい女密偵になるだろう！;;;;;;;;;;;;x
EVTOPTC_WOL_530;賤しい身分の小娘を？ 私にはもっといい相手がいる。;;;;;;;;;;;;x
EVTDESC_WOL_560;視界の端に彼女の姿が映った。裸で、赤い髪をしている。いたずらっぽく笑っている、楽園に住むニンフのようだ。いつも私をからかうようにして、はっきりとその姿を現すことはない。彼女を射止めるには何をしたらいいのだろうか？;;;;;;;;;;;;x
EVTOPTA_WOL_560;華麗な古いバラの茂みだ！彼女はバラの精に違いない。;;;;;;;;;;;;x
EVTOPTB_WOL_560;いや待て、なぜ私はこんな時間に下着姿で外に出ているのだ？;;;;;;;;;;;;x
EVTTOOLTIP_WoL_561;あなたは愛を告白するために、バラの茂みに入ります。;;;;;;;;;;;;x
EVTDESC_WOL_561;数時間後にバラの茂みからまろび出たとき、私の頭はぼんやりとした官能的な記憶で満たされていた。鋭いとげのせいで体中血だらけだ。好色なドライアドには対価が必要らしい……;;;;;;;;;;;;x
EVTOPTA_WOL_561;また会えるだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_562;私がドライアドと愛し合った不思議なバラの茂みの下で、召使いがバスケットに入った生まれたばかりの子供を見つけてきた。;;;;;;;;;;;;x
EVTOPTA_WOL_562;幼い[target_baby.GetFirstName]は自分の[target_baby.GetSonDaughter]であると宣言する！;;;;;;;;;;;;x
EVTOPTB_WOL_562;[target_baby.GetFirstName]は大事に世話されるでしょう。;;;;;;;;;;;;x
EVTDESC_WOL_570;ケンタウルスが隆々たる筋肉を見せつけて、私に合図をしている。これほど雄々しい存在は、いままで見たことがない！;;;;;;;;;;;;x
EVTOPTA_WOL_570;むせかえる匂いの虜になる。;;;;;;;;;;;;x
EVTOPTB_WOL_570;あれ…ケンタウルス？厩舎に？！;;;;;;;;;;;;x
EVTTOOLTIP_WoL_571;自分の欲望に屈する。;;;;;;;;;;;;x
EVTDESC_WOL_571;私は至福の国を訪れて、類い稀な美男のケンタウロスのぼんやりとした姿と情熱的な夜の思い出で頭がいっぱいになった。;;;;;;;;;;;;x
EVTOPTA_WOL_571;また彼と会えるだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_580;この悲惨な囚われの境涯から抜け出す唯一の手段は、あの牢番を私の魅力で参らせることだ。あの醜いごろつきは、私を求めるに決まっている…　もしかしたら、あいつの弱みをついて逃げ出せるかもしれない。;;;;;;;;;;;;x
EVTOPTA_WOL_580;「そこのお兄さん、こっちに来て！」;;;;;;;;;;;;x
EVTOPTB_WOL_580;いくらなんでも危険すぎる。;;;;;;;;;;;;x
EVTDESC_WOL_581;牢番は独房の鍵を開けて、いやらしい目でこちらを見ながら入ってきた。私の身体を愛撫し始めたので、私はもっとロマンティックな場所に移りたいと言ってみた。すると、牢番は大笑いして私の尻をひっぱたくと、馬鹿にするように鼻で笑い独房を出ていった。;;;;;;;;;;;;x
EVTOPTA_WOL_581;このことは奴の主人の[Root.Host.GetTitledFirstNameNoRegnal]の耳に入るだろう…;;;;;;;;;;;;x
EVTDESC_WOL_582;囚人の一人、[From.GetTitledName]は牢番に対して女の魅力を使って誘惑を試み逃亡を企てた。幸運にも、彼はその誘いには乗らなかった。;;;;;;;;;;;;x
EVTOPTA_WOL_582;面白い女だ！より快適な部屋を与えてやろう。;;;;;;;;;;;;x
EVTOPTB_WOL_582;彼の誠実さに報奨を与えよう。;;;;;;;;;;;;x
EVTOPTC_WOL_582;[GetRootFromInsult]奴め！この女を土牢に放り込め！;;;;;;;;;;;;x
EVTDESC_WOL_583;[From.GetTitledFirstNameNoRegnal]は私が牢番を策に陥れようとしたことにとても感心したようだった。[From.GetSubjectPronoun]は直々に付き添い、私を牢から出して前よりもましな部屋へ移した。ここから脱出するのがさらに容易になったというべきだろう…;;;;;;;;;;;;x
EVTOPTA_WOL_583;ありがたいことだ。;;;;;;;;;;;;x
EVTDESC_WOL_584;[From.GetTitledFirstNameNoRegnal]に捕まって自分が誘惑を試みたことがバレたため、土牢に放り込まれた。;;;;;;;;;;;;x
EVTOPTA_WOL_584; [GetRootFromInsult]奴め！ 私はこの穴ぐらで死ぬのか…;;;;;;;;;;;;x
EVTDESC_WOL_585;牢番は独房の鍵を開けて、いやらしい目でこちらを見ながら入ってきた。私の身体を愛撫し始めたので、私はもっとロマンティックな場所に移りたいと言ってみた。すると、牢番は他の衛兵の目から逃れるために私を自分の住む小屋に連れ込もうとして急かし始めた。そこで私はとても自慢できないようなことをする羽目になるところだったが…　私は重い水差しで牢番の頭を殴りつけると、鍵束と服をつかんでその場所から脱出した！;;;;;;;;;;;;x
EVTOPTA_WOL_585;自由の身だ！;;;;;;;;;;;;x
EVTDESC_WOL_586;牢番頭が狡猾な囚人の[From.GetTitledName]に誘惑された。奴はその女を自分の小屋に連れ込んだところで、ワイン壺を頭に叩きつけられ、その隙に女に逃げられてしまったのだ！;;;;;;;;;;;;x
EVTOPTA_WOL_586;土牢にこの馬鹿を放り込め！;;;;;;;;;;;;x
EVTDESC_WOL_590;私の内妻の[target_consort.GetTitledFirstNameNoRegnal]は私を愛していない。愛なんて全く必要でないのだが、それでも彼女の美しい顔が微笑みや笑いでまばゆいまでに輝くのを見るのは好きなのだ……だから彼女と恋仲になってやると決めた！;;;;;;;;;;;;x
EVTOPTA_WOL_590;私の魅力を見せてやろう;;;;;;;;;;;;x
EVTTOOLTIP_WoL_591;[This.GetFirstName]を誘惑し始めます。;;;;;;;;;;;;x
EVTDESC_WOL_592;私は今日、[GetFromRelation]の[From.GetFirstName]に2匹のリスについての馬鹿馬鹿しい冗談を言って笑わせた。彼女は私に好意を持ち始めているのではないだろうか……;;;;;;;;;;;;x
EVTDESC_WOL_592_B;私の[GetFromRelation]の[From.GetFirstName]は、ついに私と恋に落ちたと言ってもいいかもしれない。巨塔の屋上で一緒に夕陽を見ていた時に、彼女は私に寄り添ってきたのだ。;;;;;;;;;;;;x
EVTOPTA_WOL_592;やった、私も嬉しいぞ！;;;;;;;;;;;;x
EVTDESC_WOL_593;私の恋の手管のおかげで、私の[GetFromRelation]である、愛する[From.GetFirstName]は私の恋人となった。彼女から冷たいよそよそしさがなくなったのは素晴らしいことだ！;;;;;;;;;;;;x
EVTOPTA_WOL_593;やっと実ったな！;;;;;;;;;;;;x
EVTDESC_WOL_594;今日、私の[GetFromRelation]である[From.GetFirstName]が自分を誘拐したことを許すと言ってくれた。彼女は[Root.Capital.Capital.GetName]での暮らしが…ついでに私との暮らしがだんだん気に入ってきたというのだ。;;;;;;;;;;;;x
EVTOPTA_WOL_594;安心した！;;;;;;;;;;;;x
EVTDESC_WOL_595;私の[GetFromRelation]である[From.GetFirstName]は、私にまったく気を許そうとしない。なるほど、私が冗談を言うと笑ってくれるのだが、それは面白いからではなく私を軽蔑してのことだ。彼女ははっきりと私を軽蔑しているとさえ言ったのだ！;;;;;;;;;;;;x
EVTOPTA_WOL_595;ここは我慢するところだ！;;;;;;;;;;;;x
EVTOPTB_WOL_595;諦めよう。きっと彼女を忘れるべきなのだ…;;;;;;;;;;;;x
EVTDESC_WOL_1150;複数の愛人達との関係は、興奮と充実を与えてくれる。多くの情愛、多くの情欲...、しかし時間だけが足りない！ろうそくの両端に火がついているかのようだ。;;;;;;;;;;;;x
EVTOPTA_WOL_1150;私なら耐えられる！;;;;;;;;;;;;x
EVTOPTB_WOL_1150;[first_lover.GetTitledFirstNameNoRegnal]と別れる;;;;;;;;;;;;x
EVTOPTC_WOL_1150;[second_lover.GetTitledFirstNameNoRegnal]と別れる;;;;;;;;;;;;x
EVTOPTD_WOL_1150;[third_lover.GetTitledFirstNameNoRegnal]と別れる;;;;;;;;;;;;x
EVTDESC_WOL_1160;我が最愛の[my_lover.GetTitledFirstNameNoRegnal]は、[my_lover.Spouse.GetTitledFirstName]との悪しき婚姻関係に苦しんでいる。二人(と忠実な臣下たち)だけで、片田舎で甘美な隠遁生活を送ろうと、提案してみようか。;;;;;;;;;;;;x
EVTOPTA_WOL_1160;[my_lover.GetPossPronoun] の抱擁が恋しい!;;;;;;;;;;;;x
EVTOPTB_WOL_1160;だめだ。[my_lover.Spouse.GetFirstName]に見つかったらどうなる?;;;;;;;;;;;;x
EVTTOOLTIP_WoL_1161;提案を受ける。[This.GetTitledFirstNameNoRegnal]は決断することになる......;;;;;;;;;;;;x
EVTDESC_WOL_1161;引き裂かれた枕、壊れた家具、粉々の花瓶... 私と[Root.Spouse.GetFirstName]の結婚生活は激しい口論が絶えない苦痛に満ちたものになっていた。憂鬱な気分の私に恋人の[From.GetTitledFirstNameNoRegnal]が、何日か田舎に引き下がって誰の目も気にすることなくロマンスと情熱の日々を過ごそうと提案してきた！;;;;;;;;;;;;x
EVTOPTA_WOL_1161;それは素晴らしいアイデアだ！;;;;;;;;;;;;x
EVTOPTB_WOL_1161;いや…[Root.Spouse.GetFirstName]のすぐ近くで共に過ごそうでないか！;;;;;;;;;;;;x
EVTOPTC_WOL_1161;できればそうしたい...しかし危険は冒したくない。;;;;;;;;;;;;x
EVTOPTD_WOL_1161;できない！監視の者がついていて…奴には全て筒抜けだ！;;;;;;;;;;;;x
EVTTOOLTIP_WoL_1162;[Root.Spouse.GetFirstName]に見つかる恐れがある;;;;;;;;;;;;x
EVTTOOLTIP_WoL_1163;そこでは[Root.Spouse.GetFirstName]に見つかる恐れは殆どない;;;;;;;;;;;;x
EVTDESC_WOL_1162;[From.GetFirstName] convinced me to stay in [From.Capital.Capital.GetName] so that we could be together right under [From.Spouse.GetTitledFirstNameNoRegnal]'s nose. We even made love in [From.Spouse.GetPossPronoun] bed!;;;;;;;;;;;;x
EVTOPTA_WOL_1162;We are so naughty...;;;;;;;;;;;;x
EVTDESC_WOL_1163;私と [GetFromRelation]の [From.GetFirstName] は、[From.Spouse.GetTitledFirstNameNoRegnal]の詮索好きな目から遠く離れた田舎の別荘で、ロマンスと情熱に満ちた数日を過ごした…;;;;;;;;;;;;x
EVTOPTA_WOL_1163;とても幸せだ！ へとへとになったが…;;;;;;;;;;;;x
EVTDESC_WOL_1164;[GetFromRelation]の [From.GetFirstName]は、[From.Spouse.GetHusbandWife]の動揺を恐れて、田舎小屋でいつか二人だけで過ごすという私の提案を拒否した。;;;;;;;;;;;;x
EVTOPTA_WOL_1164;こんな好機を逃すとは！;;;;;;;;;;;;x
EVTDESC_WOL_1164_MAD;[GetFromRelation]の[From.GetFirstName]は、全てを見通す「残酷な目」を持った番人についてごもごも文句をいいながら、田舎小屋でいつか二人だけで過ごすという私の提案を拒否した。;;;;;;;;;;;;x
EVTOPTA_WOL_1164_MAD;My poor love, I fear [From.GetSubjectPronoun] is losing it!;;;;;;;;;;;;x
EVTOPTA_WOL_1164_MAD_MAD;Aagh! Not the Watcher! I must hide...;;;;;;;;;;;;x
EVTDESC_WOL_2002;日の当たらぬ日常とは危険なモノだ - 聞き耳は暴かれ、企みは徒となり、窮鼠は刃を手に迫り来る! 我が行い、誇れはすまい。だが、それは大義のためなのだ。;;;;;;;;;;;;x
EVTDESC_WOL_2003;最強の軍隊でもたった一人の[Root.GetManWoman]に敗れうる。首を切り落とし敵を打ち倒す。我こそが影の王[Root.GetFirstName]だ！;;;;;;;;;;;;x
EVTOPTA_WOL_2003;影の支配者となろう。;;;;;;;;;;;;x
EVTOPTB_WOL_2003;敵の心に恐怖を植え付けるのだ！;;;;;;;;;;;;x
EVTOPTC_WOL_2003;いやしかし、私は影の者になりきるつもりはない。;;;;;;;;;;;;x
EVTDESC_WOL_2050;忍び足と詮索には自信があるので、[From.GetTitledName]の活動に目を光らせている―実際に自分の目は光っていると言ってもいいほどだ;;;;;;;;;;;;x
EVTOPTA_WOL_2050;[From.GetSubjectPronoun]はどんな秘密を隠しているんだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_2061;[FromFromFrom.GetTitledFirstName]をこれ以上監視してもしかたない。[FromFromFrom.GetSubjectPronoun]は死んだのだから！;;;;;;;;;;;;x
EVTOPTA_WOL_2061;今度はそこか別のところを注視するとしよう。;;;;;;;;;;;;x
EVTDESC_WOL_2062;[FromFromFrom.GetTitledFirstName]は牢屋送りになったので、これ以上[FromFromFrom.GetObjectPronoun]を監視してもしかたない。;;;;;;;;;;;;x
EVTDESC_WOL_2063;現在の監視対象の[FromFromFrom.GetTitledFirstName]が不幸にも昏睡状態に陥り、これまでの努力も無駄になった。;;;;;;;;;;;;x
EVTDESC_WOL_2064;[FromFromFrom.GetTitledFirstName]はもうこの領国にはいないため、これ以上の監視には意味がなくなった。;;;;;;;;;;;;x
EVTDESC_WOL_2071;[target_spy_on.GetTitledName]を監視していたところ、[target_spy_on.GetPossPronoun]が密かに[From.GetPlot]する陰謀に一枚噛んでいることが明らかとなった。;;;;;;;;;;;;x
EVTOPTA_WOL_2071;知っているということはそれだけで力なのだ！;;;;;;;;;;;;x
EVTDESC_WOL_2080;[FromFromFrom.GetTitledName]を詮索していたところ、[FromFromFrom.GetSubjectPronoun]が[FromFromFrom.GetPossPronoun]の正当なる主に関する衝撃的な嘘を話しているのを効いてしまった！この情報をどう使うべきだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_2080_BASTARD;[FromFromFrom.GetTitledName]が実は非嫡出子であることを証明する本物の恋文を発掘した！[FromFromFrom.GetPossPronounCap]の母[FromFromFrom.Mother.GetTitledFirstName]は[FromFromFrom.RealFather.GetTitledName]と情熱的な情事を交わしたのだ。この衝撃的な情報をどう使うべきだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_2080_DEVIANT;この目と耳を以て[FromFromFrom.GetTitledName]の性的嗜好に関する奇怪で酷く不愉快な真実を発見した。この旨味のある情報をどう使うべきだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_2080_HERETIC;忠実な密偵のお陰で[FromFromFrom.GetTitledName]が邪悪な異端を広めようとしていることを発見した。この情報をどう使うべきだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_2080_INFIDEL;信用している密告者から[FromFromFrom.GetTitledName]が[FromFromFrom.Capital.GetName]で邪教の伝道を行っているとの情報を得た。この情報をどう使うべきだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_2080_TRAITOR;やや胡散臭い出所からではあるが、[FromFromFrom.GetTitledName]が自らの正当な主への反逆を企てているとの情報を得た。この爆弾情報をどう使うべきだろうか？;;;;;;;;;;;;x
EVTOPTA_WOL_2080;[target_spy_on.GetPossPronoun]の主[target_spy_on.Liege.GetTitledName]に知らせる。;;;;;;;;;;;;x
EVTOPTB_WOL_2080;[target_spy_on.GetObjectPronoun]を公的に暴露して非難し、[target_spy_on.GetObjectPronoun]を逮捕する口実とする。;;;;;;;;;;;;x
EVTOPTB_WOL_2080_HARSH;[target_spy_on.GetObjectPronoun]を糾弾し、逮捕と称号剥奪の口実とする。;;;;;;;;;;;;x
EVTOPTC_WOL_2080;全ての派閥から離脱しなければ暴露すると[target_spy_on.GetFirstName]を脅迫する。;;;;;;;;;;;;x
EVTOPTD_WOL_2080;自分の派閥に加わらなければ暴露すると[target_spy_on.GetFirstName]を脅迫する。;;;;;;;;;;;;x
EVTOPTE_WOL_2080;この情報は自分の心の中にとどめておく。;;;;;;;;;;;;x
EVTDESC_WOL_2081;[From.GetTitledName]は私が[From.GetObjectPronoun]を中傷したという証拠があると主張している―ただの逮捕・投獄のための口実だ！;;;;;;;;;;;;x
EVTDESC_WOL_2081_BASTARD;[From.GetTitledName]は私の本当の父親は[Root.RealFather.GetTitledName]であるという証拠を発見したと主張し、私を非嫡出子にしようとしている！このことを理由に自分は逮捕、さらには称号まで剥奪されるかもしれない！;;;;;;;;;;;;x
EVTDESC_WOL_2081_TRAITOR;[From.GetTitledName]は公に私を反逆者として糾弾し、私に不利な証言ができる目撃者もいると主張している！このことを理由に自分は逮捕、あるいは称号まで剥奪されるかもしれない！;;;;;;;;;;;;x
EVTDESC_WOL_2081_HERETIC;[From.GetTitledName]は私が異端を広めていると主張している！このことを理由に自分は逮捕されるかもしれない。;;;;;;;;;;;;x
EVTDESC_WOL_2081_INFIDEL;[From.GetTitledName]は私が[Root.Religion.GetGroupName]の教えを広めようとしていると主張している！このことを理由に自分は逮捕されるかもしれない。;;;;;;;;;;;;x
EVTDESC_WOL_2081_DEVIANT;[From.GetTitledName]は私の犯罪的な性的逸脱と道徳性の無さの衝撃的な証拠を発掘したと主張している。このことを理由に自分は逮捕されるかもしれない。;;;;;;;;;;;;x
EVTOPTA_WOL_2081;卑劣な嘘だ！;;;;;;;;;;;;x
EVTDESC_WOL_2082;[From.GetTitledName]より、[target_spy_on.GetTitledName]が私を酷く中傷していたという証拠を貰い受けた。この情報をどう使うべきだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_2082_BASTARD;[From.GetTitledName]から[target_spy_on.GetTitledName]が実は非嫡出子であることを証明する本物の恋文を発掘したとの知らせが届いた！[target_spy_on.GetPossPronounCap]の母[target_spy_on.Mother.GetTitledFirstName]は[target_spy_on.RealFather.GetTitledName]と情熱的な情事を交わしたのだ。この衝撃的な情報をどう使うべきだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_2082_DEVIANT;[From.GetTitledName]から[target_spy_on.GetTitledName]の性的嗜好に関する奇怪で酷く不愉快な証拠を渡された。この旨味のある情報をどう使うべきだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_2082_HERETIC;[From.GetTitledName]は[target_spy_on.GetTitledName]が邪悪な異端を広めようとしていると主張している。この情報をどう使うべきだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_2082_INFIDEL;[From.GetTitledName]から[target_spy_on.GetTitledName]が[target_spy_on.Capital.Capital.GetName]で邪教の伝道を行っているとの情報をえた。これにどう答えるべきだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_2082_TRAITOR;やや胡散臭い出所からではあるが、[From.GetTitledName]は[target_spy_on.GetTitledName]が私への反逆を企んでいるとの証拠を示してきた。これにどう答えるべきだろうか？;;;;;;;;;;;;x
EVTDESC_WOL_2083;[target_spy_on.GetTitledName]に不利となる証拠を提供したところ、[From.GetTitledName]は感謝し、動転しているようだった。[target_spy_on.GetSubjectPronounCap]は公に糾弾され、侮辱された！;;;;;;;;;;;;x
EVTOPTA_WOL_2083;ムハハハハ！;;;;;;;;;;;;x
EVTDESC_WOL_2084;[target_spy_on.GetTitledName]に不利となる証拠を提供したところ、[From.GetTitledName]は感謝し、動転しているようだった。その情報は[target_spy_on.GetObjectPronoun]を脅迫して派閥から離脱させるのに利用された。;;;;;;;;;;;;x
EVTOPTA_WOL_2084;自分がこんなことをしたのも領国の安定のためよ…;;;;;;;;;;;;x
EVTDESC_WOL_2085;[target_spy_on.GetTitledName]に不利となる証拠を提供したところ、'[From.GetTitledName]は衝撃を受けた様子だったが、[target_spy_on.GetObjectPronoun]に対して何の行動も起こすことはなかった。;;;;;;;;;;;;x
EVTOPTA_WOL_2085;折角の好機を！;;;;;;;;;;;;x
EVTDESC_WOL_2086;[From.GetTitledName]は私が[From.GetObjectPronoun]を中傷したという証拠があると主張している。[From.GetSubjectPronounCap]はもし私が全ての派閥から離脱するのであればこれを秘密にすると約束するという…;;;;;;;;;;;;x
EVTDESC_WOL_2086_BASTARD;[From.GetTitledName]は私の本当の父親は[Root.RealFather.GetTitledName]であるという証拠を発見したと主張し、私を非嫡出子にしようとしている！[From.GetSubjectPronounCap]はもし私が全ての派閥から離脱するのであればこれを秘密にすると約束するという…;;;;;;;;;;;;x
EVTDESC_WOL_2086_TRAITOR;[From.GetTitledName]は公に私を反逆者として糾弾し、私に不利な証言ができる目撃者もいると主張している！[From.GetSubjectPronounCap]はもし私が全ての派閥から離脱するのであればこれを秘密にすると約束するという…;;;;;;;;;;;;x
EVTDESC_WOL_2086_HERETIC;[From.GetTitledName]は私が異端を広めていると主張している。だがもし私が全ての派閥から離脱するのであればこれを秘密にすると約束するという…;;;;;;;;;;;;x
EVTDESC_WOL_2086_INFIDEL;[From.GetTitledName]は私が[Root.Religion.GetGroupName]の教えを広めようとしていると主張している！[From.GetSubjectPronounCap]はもし私が全ての派閥から離脱するのであればこれを秘密にすると約束するという…;;;;;;;;;;;;x
EVTDESC_WOL_2086_DEVIANT;[From.GetTitledName]は私の犯罪的な性的逸脱と道徳性の無さの衝撃的な証拠を発掘したと主張している。[From.GetSubjectPronounCap]はもし私が全ての派閥から離脱するのであればこれを秘密にすると約束するという…;;;;;;;;;;;;x
EVTOPTA_WOL_2086;受け入れる以外の選択肢はなさそうだ。;;;;;;;;;;;;x
EVTOPTB_WOL_2086;断る！;;;;;;;;;;;;x
EVTDESC_WOL_2087;証拠を示され、[From.GetTitledFirstName]は全ての派閥から離脱し、忠実な臣下となることを誓った。;;;;;;;;;;;;x
EVTDESC_WOL_2088;[From.GetTitledFirstName]はその証拠を笑い飛ばし、政治派閥に首を突っ込むのをやめなさいという要求をきっぱりと拒絶した。;;;;;;;;;;;;x
EVTOPTA_WOL_2088;[From.GetSubjectPronounCap]はこのことを後悔することになるぞ！;;;;;;;;;;;;x
EVTDESC_WOL_2090;証拠を示され、[From.GetTitledFirstName]は私の派閥に加わることを誓った。;;;;;;;;;;;;x
EVTDESC_WOL_2091;[From.GetTitledFirstName]はその証拠を笑い飛ばし、私の派閥に加わりなさいという要求をきっぱりと拒絶した。;;;;;;;;;;;;x
EVTDESC_WOL_2100;[target_spy_on.GetTitledName]について有益な新情報は何も見つけられなかった。だが影の密告者から指摘があったように、これは同時に作り話をでっち上げてはいけない理由も全く無いということだ。嘘は大きければ大きいほどいい…;;;;;;;;;;;;x
EVTOPTA_WOL_2100_1;わかった！[target_spy_on.GetSubjectPronounCap]は[target_spy_on.GetManWomanOpp]装するのが好きということにしよう！;;;;;;;;;;;;x
EVTOPTA_WOL_2100_2;古典的なのはどうだろう？[target_spy_on.GetSubjectPronounCap]は少年と寝た、とか！;;;;;;;;;;;;x
EVTOPTA_WOL_2100_4;[target_spy_on.GetSubjectPronounCap]は処女の血で満たされた風呂に浸かるのが好き、というのはどうだ。素晴らしいだろう！;;;;;;;;;;;;x
