### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
OFFER_MARRIGE_INTERACTION_2A;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚姻を提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_MARRIGE_INTERACTION_2B;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚姻を提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_MARRIGE_INTERACTION_2C;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚姻を提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_MARRIGE_INTERACTION_2D;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚姻を提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_MARRIGE_INTERACTION_2E;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚姻を提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_MARRIGE_INTERACTION_2F;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚姻を提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_MARRIGE_INTERACTION_2G;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚姻を提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_MARRIGE_INTERACTION_2H;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚姻を提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_SUCCESSION_MARRIGE_INTERACTION_2A;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入りを提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_SUCCESSION_MARRIGE_INTERACTION_2B;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入りを提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_SUCCESSION_MARRIGE_INTERACTION_2C;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入りを提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_SUCCESSION_MARRIGE_INTERACTION_2D;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入りを提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_SUCCESSION_MARRIGE_INTERACTION_2E;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入りを提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_SUCCESSION_MARRIGE_INTERACTION_2F;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入りを提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_SUCCESSION_MARRIGE_INTERACTION_2G;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入りを提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
OFFER_SUCCESSION_MARRIGE_INTERACTION_2H;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入りを提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_2A;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚約を提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_2B;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚約を提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_2C;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚約を提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_2D;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚約を提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_2E;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚約を提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_2F;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚約を提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_2G;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚約を提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_2H;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婚約を提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_2A;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入り婚約を提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_2B;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入り婚約を提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_2C;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入り婚約を提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_2D;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入り婚約を提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$の縁者との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_2E;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入り婚約を提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_2F;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入り婚約を提案します。$MYPARTYTIER$の縁者として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_2G;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入り婚約を提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
ARRANGE_SUCC_BETROTHAL_INTERACTION_2H;§Y[ActorExtra.GetTitledFirstName]§Wと§Y[RecipientExtra.GetTitledFirstName]§Wの婿入り婚約を提案します。$MYPARTYTIER$として、§Y$MYPARTY$§Wとあなたは§Y[RecipientExtra.GetOnlyDynastyName]家§Wと親戚になることによって威信$PRESTIGE$を、$THEIRPARTYTIER$との婚姻によって威信$PRESTIGE2$を得ます。;;;;;;;;;;;;x
